2021-06-13 01:40:07.939359,3
2021-06-13 01:45:06.293004,2
2021-06-13 01:50:05.252332,3
2021-06-13 01:55:06.552767,3
2021-06-13 02:00:04.252669,3
2021-06-13 02:05:06.665332,3
2021-06-13 02:10:09.658122,3
2021-06-13 02:15:08.036208,3
2021-06-13 02:20:08.188111,3
2021-06-13 02:25:08.837030,2
2021-06-13 02:30:06.263977,2
2021-06-13 02:35:06.314449,2
2021-06-13 02:40:08.791356,2
2021-06-13 02:45:05.554438,2
2021-06-13 02:50:04.768877,2
2021-06-13 02:55:05.034466,2
2021-06-13 03:00:05.468552,2
2021-06-13 03:05:06.373276,2
2021-06-13 03:10:06.798469,1
2021-06-13 03:15:06.047242,1
2021-06-13 03:20:05.241954,1
2021-06-13 03:25:09.792439,1
2021-06-13 03:30:07.946111,1
2021-06-13 03:35:05.902874,1
2021-06-13 03:40:04.703158,1
2021-06-13 03:45:06.894056,1
2021-06-13 03:50:04.542783,1
2021-06-13 03:55:05.831467,1
2021-06-13 04:00:08.166539,2
2021-06-13 04:05:06.459650,2
2021-06-13 04:10:07.011027,2
2021-06-13 04:15:07.882160,2
2021-06-13 04:20:04.783389,1
2021-06-13 04:25:04.640722,1
2021-06-13 04:30:04.508571,1
2021-06-13 04:35:04.339636,1
2021-06-13 04:40:04.017651,2
2021-06-13 04:45:05.450183,1
2021-06-13 04:50:04.194223,1
2021-06-13 04:55:04.834136,1
2021-06-13 05:00:05.474240,1
2021-06-13 05:05:04.070775,1
2021-06-13 05:10:08.028908,1
2021-06-13 05:15:07.631746,1
2021-06-13 05:20:05.685183,2
2021-06-13 05:25:07.275869,4
2021-06-13 05:30:05.265049,4
2021-06-13 05:35:04.983270,4
2021-06-13 05:40:04.601476,4
2021-06-13 05:45:04.148389,5
2021-06-13 05:50:05.003351,5
2021-06-13 05:55:04.448053,5
2021-06-13 06:00:04.073390,6
2021-06-13 06:05:04.747867,7
2021-06-13 06:10:06.452339,7
2021-06-13 06:15:07.310763,7
2021-06-13 06:20:06.345706,8
2021-06-13 06:25:07.991279,8
2021-06-13 06:30:05.435571,8
2021-06-13 06:35:04.098032,7
2021-06-13 06:40:06.383114,8
2021-06-13 06:45:03.976153,7
2021-06-13 06:50:04.664364,10
2021-06-13 06:55:05.567638,11
2021-06-13 07:00:04.003639,11
2021-06-13 07:05:04.708673,11
2021-06-13 07:10:06.382886,11
2021-06-13 07:15:08.055583,11
2021-06-13 07:20:04.835227,11
2021-06-13 07:25:04.245248,11
2021-06-13 07:30:04.763336,11
2021-06-13 07:35:04.515325,11
2021-06-13 07:40:04.381051,12
2021-06-13 07:45:04.415889,12
2021-06-13 07:50:07.096921,15
2021-06-13 07:55:04.698322,17
2021-06-13 08:00:04.760770,21
2021-06-13 08:05:05.027561,21
2021-06-13 08:10:08.055400,22
2021-06-13 08:15:07.744254,22
2021-06-13 08:20:08.055305,21
2021-06-13 08:25:05.067309,24
2021-06-13 08:30:05.316242,25
2021-06-13 08:35:06.587003,23
2021-06-13 08:40:04.522731,24
2021-06-13 08:45:04.769166,25
2021-06-13 08:50:07.063599,24
2021-06-13 08:55:04.933857,24
2021-06-13 09:00:05.346025,28
2021-06-13 09:05:05.304586,27
2021-06-13 09:10:06.216369,26
2021-06-13 09:15:08.034048,27
2021-06-13 09:20:05.575670,27
2021-06-13 09:25:05.808918,27
2021-06-13 09:30:04.546821,28
2021-06-13 09:35:04.348999,28
2021-06-13 09:40:04.810556,28
2021-06-13 09:45:05.139855,27
2021-06-13 09:50:04.869193,26
2021-06-13 09:55:04.916468,25
2021-06-13 10:00:04.537370,27
2021-06-13 10:05:05.805521,26
2021-06-13 10:10:05.839447,25
2021-06-13 10:15:07.271568,21
2021-06-13 10:20:05.059335,24
2021-06-13 10:25:09.443674,24
2021-06-13 10:30:05.548647,22
2021-06-13 10:35:09.461240,23
2021-06-13 10:40:05.923475,27
2021-06-13 10:45:05.571886,28
2021-06-13 10:50:04.192591,29
2021-06-13 10:55:03.440502,31
2021-06-13 11:00:05.341445,29
2021-06-13 11:05:06.587953,28
2021-06-13 11:10:05.754388,29
2021-06-13 11:15:03.188249,28
2021-06-13 11:20:05.316867,32
2021-06-13 11:25:03.016870,31
2021-06-13 11:30:02.830112,29
2021-06-13 11:35:05.037810,30
2021-06-13 11:40:08.312457,32
2021-06-13 11:45:03.346828,29
2021-06-13 11:50:05.312605,26
2021-06-13 11:55:03.333658,25
2021-06-13 12:00:03.554721,23
2021-06-13 12:05:03.458739,21
2021-06-13 12:10:04.747290,21
2021-06-13 12:15:04.392903,20
2021-06-13 12:20:04.130600,20
2021-06-13 12:25:06.312693,20
2021-06-13 12:30:04.671451,20
2021-06-13 12:35:05.728524,18
2021-06-13 12:40:04.794249,17
2021-06-13 12:45:03.126674,18
2021-06-13 12:50:03.011553,16
2021-06-13 12:55:02.784218,15
2021-06-13 13:00:08.380214,18
2021-06-13 13:05:06.540350,20
2021-06-13 13:10:04.894544,20
2021-06-13 13:15:07.871277,20
2021-06-13 13:20:05.519175,19
2021-06-13 13:25:05.915780,20
2021-06-13 13:30:04.557280,17
2021-06-13 13:35:07.553267,15
2021-06-13 13:40:07.525862,16
2021-06-13 13:45:06.155545,16
2021-06-13 13:50:05.247256,17
2021-06-13 13:55:13.370198,16
2021-06-13 14:00:03.845488,15
2021-06-13 14:05:05.065002,17
2021-06-13 14:10:06.665224,15
2021-06-13 14:15:03.124764,15
2021-06-13 14:20:02.511756,15
2021-06-13 14:25:08.439448,13
2021-06-13 14:30:07.444335,12
2021-06-13 14:35:05.996566,11
2021-06-13 14:40:06.713063,10
2021-06-13 14:45:06.046722,8
2021-06-13 14:50:04.706444,8
2021-06-13 14:55:05.208334,8
2021-06-13 15:00:04.723658,8
2021-06-13 15:05:04.335528,9
2021-06-13 15:10:06.628044,10
2021-06-13 15:15:05.251170,11
2021-06-13 15:20:05.010498,11
2021-06-13 15:25:04.857775,11
2021-06-13 15:30:04.604429,11
2021-06-13 15:35:07.729676,12
2021-06-13 15:40:07.076433,12
2021-06-13 15:45:06.919507,13
2021-06-13 15:50:04.361800,13
2021-06-13 15:55:04.444261,13
2021-06-13 16:00:04.646785,13
2021-06-13 16:05:03.860490,12
2021-06-13 16:10:03.383965,14
2021-06-13 16:15:03.407422,15
2021-06-13 16:20:03.202080,16
2021-06-13 16:25:04.886489,16
2021-06-13 16:30:03.991908,14
2021-06-13 16:35:05.733618,15
2021-06-13 16:40:04.189121,14
2021-06-13 16:45:03.980188,13
2021-06-13 16:50:03.993344,15
2021-06-13 16:55:04.400904,15
2021-06-13 17:00:07.443272,16
2021-06-13 17:05:08.440283,16
2021-06-13 17:10:04.277218,18
2021-06-13 17:15:02.278442,17
2021-06-13 17:20:05.929337,16
2021-06-13 17:25:04.305555,14
2021-06-13 17:30:02.976022,13
2021-06-13 17:35:07.710807,13
2021-06-13 17:40:04.548761,13
2021-06-13 17:45:02.628023,13
2021-06-13 17:50:05.541439,14
2021-06-13 17:55:02.139809,14
2021-06-13 18:00:04.972601,12
2021-06-13 18:05:02.878784,9
2021-06-13 18:10:07.619637,8
2021-06-13 18:15:02.339222,10
2021-06-13 18:20:03.594226,10
2021-06-13 18:25:03.864740,10
2021-06-13 18:30:03.452146,10
2021-06-13 18:35:08.768525,10
2021-06-13 18:40:07.925003,13
2021-06-13 18:45:05.901445,14
2021-06-13 18:50:07.879769,14
2021-06-13 18:55:05.437148,15
2021-06-13 19:00:06.038287,13
2021-06-13 19:05:03.121072,13
2021-06-13 19:10:04.291849,15
2021-06-13 19:15:03.685952,15
2021-06-13 19:20:03.341177,15
2021-06-13 19:25:05.149004,15
2021-06-13 19:30:03.988309,16
2021-06-13 19:35:06.012055,15
2021-06-13 19:40:07.178809,15
2021-06-13 19:45:06.603234,15
2021-06-13 19:50:06.385371,15
2021-06-13 19:55:08.379325,15
2021-06-13 20:00:09.836246,15
2021-06-13 20:05:08.287621,16
2021-06-13 20:10:09.295302,15
2021-06-13 20:15:08.098669,15
2021-06-13 20:20:14.025065,15
2021-06-13 20:25:12.380976,14
2021-06-13 20:30:17.462414,14
2021-06-13 20:35:13.516680,15
2021-06-13 20:40:12.262018,12
2021-06-13 20:45:13.399522,12
2021-06-13 20:50:13.114878,11
2021-06-13 20:55:14.267759,10
2021-06-13 21:00:17.258577,10
2021-06-13 21:05:09.918520,10
2021-06-13 21:10:04.443731,9
2021-06-13 21:15:02.303023,10
2021-06-13 21:20:02.490290,11
2021-06-13 21:25:03.924238,11
2021-06-13 21:30:17.314900,10
2021-06-13 21:35:07.137884,10
2021-06-13 21:40:06.123287,10
2021-06-13 21:45:06.145802,9
2021-06-13 21:50:08.375069,10
2021-06-13 21:55:05.584952,9
2021-06-13 22:00:05.055363,9
2021-06-13 22:05:05.083134,9
2021-06-13 22:10:06.843136,10
2021-06-13 22:15:06.520555,12
2021-06-13 22:20:04.173862,12
2021-06-13 22:25:06.330908,13
2021-06-13 22:30:04.247034,12
2021-06-13 22:35:09.752746,10
2021-06-13 22:40:07.716511,10
2021-06-13 22:45:05.944418,10
2021-06-13 22:50:05.492127,11
2021-06-13 22:55:12.070422,12
2021-06-13 23:00:04.635240,12
2021-06-13 23:05:05.883163,12
2021-06-13 23:10:04.378276,9
2021-06-13 23:15:05.471572,9
2021-06-13 23:20:04.053646,8
2021-06-13 23:25:04.600007,8
2021-06-13 23:30:04.290994,8
2021-06-13 23:35:04.801667,8
2021-06-13 23:40:07.017332,8
2021-06-13 23:45:03.129892,7
2021-06-13 23:50:04.323190,7
2021-06-13 23:55:04.515670,5
2021-06-14 00:00:06.348910,5
2021-06-14 00:05:04.407489,4
2021-06-14 00:10:03.614871,4
2021-06-14 00:15:03.196985,4
2021-06-14 00:20:05.209009,4
2021-06-14 00:25:04.608569,4
2021-06-14 00:30:04.245319,3
2021-06-14 00:35:06.150925,4
2021-06-14 00:40:09.207313,4
2021-06-14 00:45:06.124626,4
2021-06-14 00:50:04.962169,4
2021-06-14 00:55:04.719852,4
2021-06-14 01:00:07.587766,5
2021-06-14 01:05:07.581414,4
2021-06-14 01:10:07.078876,4
2021-06-14 01:15:06.507674,4
2021-06-14 01:20:05.214417,4
2021-06-14 01:25:04.608816,4
2021-06-14 01:30:04.051694,4
2021-06-14 01:35:07.841950,4
2021-06-14 01:40:07.581231,4
2021-06-14 01:45:06.302637,3
2021-06-14 01:50:04.972298,3
2021-06-14 01:55:06.406356,3
2021-06-14 02:00:04.351693,3
2021-06-14 02:05:05.474403,3
2021-06-14 02:10:07.266207,3
2021-06-14 02:15:04.808972,3
2021-06-14 02:20:05.587375,3
2021-06-14 02:25:05.885107,3
2021-06-14 02:30:05.762558,3
2021-06-14 02:35:07.576680,3
2021-06-14 02:40:05.423932,3
2021-06-14 02:45:02.401213,3
2021-06-14 02:50:04.804489,3
2021-06-14 02:55:02.292415,2
2021-06-14 03:00:03.915175,1
2021-06-14 03:05:07.842048,1
2021-06-14 03:10:04.650344,1
2021-06-14 03:15:04.078647,1
2021-06-14 03:20:04.626335,1
2021-06-14 03:25:04.604926,1
2021-06-14 03:30:07.717724,1
2021-06-14 03:35:07.741089,1
2021-06-14 03:40:07.350706,1
2021-06-14 03:45:03.900143,1
2021-06-14 03:50:04.404608,2
2021-06-14 03:55:04.026910,3
2021-06-14 04:00:04.509006,3
2021-06-14 04:05:04.313376,3
2021-06-14 04:10:05.909792,3
2021-06-14 04:15:04.624399,3
2021-06-14 04:20:04.209485,2
2021-06-14 04:25:04.929636,3
2021-06-14 04:30:05.095593,3
2021-06-14 04:35:08.244433,3
2021-06-14 04:40:07.412218,3
2021-06-14 04:45:05.390195,3
2021-06-14 04:50:05.491513,3
2021-06-14 04:55:04.306874,3
2021-06-14 05:00:06.127285,4
2021-06-14 05:05:04.334990,6
2021-06-14 05:10:06.666686,7
2021-06-14 05:15:02.272972,8
2021-06-14 05:20:03.181900,9
2021-06-14 05:25:02.895743,10
2021-06-14 05:30:03.390533,10
2021-06-14 05:35:08.131403,12
2021-06-14 05:40:04.583206,16
2021-06-14 05:45:07.319859,17
2021-06-14 05:50:04.747951,20
2021-06-14 05:55:04.116532,20
2021-06-14 06:00:05.151110,21
2021-06-14 06:05:05.971297,21
2021-06-14 06:10:05.992542,24
2021-06-14 06:15:04.516607,25
2021-06-14 06:20:04.047835,28
2021-06-14 06:25:04.688931,28
2021-06-14 06:30:04.227271,30
2021-06-14 06:35:09.545979,30
2021-06-14 06:40:05.238449,32
2021-06-14 06:45:05.063573,30
2021-06-14 06:50:08.748022,30
2021-06-14 06:55:06.958158,34
2021-06-14 07:00:04.966341,35
2021-06-14 07:05:04.695318,34
2021-06-14 07:10:07.460952,32
2021-06-14 07:15:04.407288,29
2021-06-14 07:20:04.140075,30
2021-06-14 07:25:04.588676,28
2021-06-14 07:30:04.147807,28
2021-06-14 07:35:08.039119,26
2021-06-14 07:40:05.702943,24
2021-06-14 07:45:04.046498,23
2021-06-14 07:50:04.992794,22
2021-06-14 07:55:05.269310,21
2021-06-14 08:00:06.566810,20
2021-06-14 08:05:04.133220,19
2021-06-14 08:10:07.695013,20
2021-06-14 08:15:05.857592,20
2021-06-14 08:20:06.165723,20
2021-06-14 08:25:08.241979,20
2021-06-14 08:30:08.196587,18
2021-06-14 08:35:07.978144,18
2021-06-14 08:40:08.237998,17
2021-06-14 08:45:06.312371,18
2021-06-14 08:50:04.029202,20
2021-06-14 08:55:04.735437,21
2021-06-14 09:00:05.028136,21
2021-06-14 09:05:08.202179,21
2021-06-14 09:10:07.852724,21
2021-06-14 09:15:07.522456,21
2021-06-14 09:20:04.237031,21
2021-06-14 09:25:04.848459,21
2021-06-14 09:30:05.604388,21
2021-06-14 09:35:07.682270,21
2021-06-14 09:40:06.131123,21
2021-06-14 09:45:06.339969,21
2021-06-14 09:50:04.943364,21
2021-06-14 09:55:05.227012,21
2021-06-14 10:00:05.001178,21
2021-06-14 10:05:07.972458,21
2021-06-14 10:10:07.399693,21
2021-06-14 10:15:06.510221,21
2021-06-14 10:20:05.935401,21
2021-06-14 10:25:06.384250,21
2021-06-14 10:30:06.060987,21
2021-06-14 10:35:07.918561,21
2021-06-14 10:40:06.527164,21
2021-06-14 10:45:07.848936,21
2021-06-14 10:50:06.707882,21
2021-06-14 10:55:05.699740,21
2021-06-14 11:00:04.808302,21
2021-06-14 11:05:04.251615,21
2021-06-14 11:10:06.452866,21
2021-06-14 11:15:06.767811,21
2021-06-14 11:20:07.763698,21
2021-06-14 11:25:05.044842,21
2021-06-14 11:30:07.240932,21
2021-06-14 11:35:06.784282,21
2021-06-14 11:40:04.563330,21
2021-06-14 11:45:05.614163,21
2021-06-14 11:50:07.393667,21
2021-06-14 11:55:04.111841,21
2021-06-14 12:00:04.866965,21
2021-06-14 12:05:04.180436,21
2021-06-14 12:10:05.749692,21
2021-06-14 12:15:04.260418,21
2021-06-14 12:20:06.666822,21
2021-06-14 12:25:04.409869,21
2021-06-14 12:30:05.655860,21
2021-06-14 12:35:07.290040,21
2021-06-14 12:40:07.791551,21
2021-06-14 12:45:05.367502,21
2021-06-14 12:50:04.023950,21
2021-06-14 12:55:06.894212,21
2021-06-14 13:00:04.439969,21
2021-06-14 13:05:08.270954,21
2021-06-14 13:10:08.927958,21
2021-06-14 13:15:09.064138,21
2021-06-14 13:20:07.538391,21
2021-06-14 13:25:08.234195,21
2021-06-14 13:30:06.159693,21
2021-06-14 13:35:07.644395,21
2021-06-14 13:40:04.414182,21
2021-06-14 13:45:03.999187,21
2021-06-14 13:50:04.588496,21
2021-06-14 13:55:04.853833,21
2021-06-14 14:00:04.165286,21
2021-06-14 14:05:05.402555,21
2021-06-14 14:10:05.539532,21
2021-06-14 14:15:04.838366,21
2021-06-14 14:20:04.737337,21
2021-06-14 14:25:07.449393,21
2021-06-14 14:30:04.212207,21
2021-06-14 14:35:08.354962,21
2021-06-14 14:40:07.968683,21
2021-06-14 14:45:06.259474,21
2021-06-14 14:50:05.845230,21
2021-06-14 14:55:04.330570,21
2021-06-14 15:00:04.966586,21
2021-06-14 15:05:05.908310,21
2021-06-14 15:10:09.938428,21
2021-06-14 15:15:11.624026,21
2021-06-14 15:20:08.848357,21
2021-06-14 15:25:06.890114,21
2021-06-14 15:30:07.458329,21
2021-06-14 15:35:07.976196,21
2021-06-14 15:40:07.476362,21
2021-06-14 15:45:08.885779,21
2021-06-14 15:50:04.700186,21
2021-06-14 15:55:06.348240,21
2021-06-14 16:00:07.356592,21
2021-06-14 16:05:06.597858,21
2021-06-14 16:10:07.288207,21
2021-06-14 16:15:07.846685,21
2021-06-14 16:20:05.577002,21
2021-06-14 16:25:06.758202,21
2021-06-14 16:30:07.513785,21
2021-06-14 16:35:09.384606,21
2021-06-14 16:40:13.416668,21
2021-06-14 16:45:08.179164,21
2021-06-14 16:50:08.668175,21
2021-06-14 16:55:07.051945,21
2021-06-14 17:00:08.154188,21
2021-06-14 17:05:07.736123,21
2021-06-14 17:10:06.757584,21
2021-06-14 17:15:07.357684,21
2021-06-14 17:20:08.195090,21
2021-06-14 17:25:08.217999,21
2021-06-14 17:30:07.482995,21
2021-06-14 17:35:07.245443,21
2021-06-14 17:40:08.360381,21
2021-06-14 17:45:05.937467,21
2021-06-14 17:50:06.324092,21
2021-06-14 17:55:08.355273,21
2021-06-14 18:00:08.493058,21
2021-06-14 18:05:07.259200,21
2021-06-14 18:10:08.009423,21
2021-06-14 18:15:10.932783,21
2021-06-14 18:20:09.139414,21
2021-06-14 18:25:09.705115,21
2021-06-14 18:30:10.026332,21
2021-06-14 18:35:09.121407,21
2021-06-14 18:40:09.780880,21
2021-06-14 18:45:10.273456,21
2021-06-14 18:50:09.526442,21
2021-06-14 18:55:10.337939,21
2021-06-14 19:00:09.403474,21
2021-06-14 19:05:09.906953,21
2021-06-14 19:10:09.226201,21
2021-06-14 19:15:11.729292,21
2021-06-14 19:20:08.745500,21
2021-06-14 19:25:09.282342,21
2021-06-14 19:30:11.175345,21
2021-06-14 19:35:10.054163,81
2021-06-14 19:40:10.428920,76
2021-06-14 19:45:09.995174,77
2021-06-14 19:50:14.288374,73
2021-06-14 19:55:11.447690,76
2021-06-14 20:00:10.371236,74
2021-06-14 20:05:09.818373,70
2021-06-14 20:10:09.782822,68
2021-06-14 20:15:10.374243,58
2021-06-14 20:20:08.805487,52
2021-06-14 20:25:07.839872,50
2021-06-14 20:30:07.259210,47
2021-06-14 20:35:08.926107,47
2021-06-14 20:40:09.105712,43
2021-06-14 20:45:06.977535,43
2021-06-14 20:50:05.479064,42
2021-06-14 20:55:10.166870,39
2021-06-14 21:00:07.506362,43
2021-06-14 21:05:07.763866,42
2021-06-14 21:10:08.570481,42
2021-06-14 21:15:07.502590,40
2021-06-14 21:20:05.878509,40
2021-06-14 21:25:08.611649,39
2021-06-14 21:30:07.503957,40
2021-06-14 21:35:07.275168,38
2021-06-14 21:40:06.856497,33
2021-06-14 21:45:07.434887,33
2021-06-14 21:50:06.049603,33
2021-06-14 21:55:06.362711,30
2021-06-14 22:00:04.795893,31
2021-06-14 22:05:04.662633,31
2021-06-14 22:10:07.970164,30
2021-06-14 22:15:06.890788,32
2021-06-14 22:20:06.796815,32
2021-06-14 22:25:07.574905,30
2021-06-14 22:30:07.917940,30
2021-06-14 22:35:07.211264,30
2021-06-14 22:40:07.887779,29
2021-06-14 22:45:06.738295,29
2021-06-14 22:50:06.969494,25
2021-06-14 22:55:05.858462,24
2021-06-14 23:00:07.672540,21
2021-06-14 23:05:05.793120,22
2021-06-14 23:10:07.591758,20
2021-06-14 23:15:06.192618,19
2021-06-14 23:20:07.028727,17
2021-06-14 23:25:05.301076,17
2021-06-14 23:30:04.313068,19
2021-06-14 23:35:07.267767,16
2021-06-14 23:40:07.335477,14
2021-06-14 23:45:05.993263,14
2021-06-14 23:50:04.207177,10
2021-06-14 23:55:05.589409,10
2021-06-15 00:00:08.955579,10
2021-06-15 00:05:03.950290,9
2021-06-15 00:10:03.626989,9
2021-06-15 00:15:04.924416,10
2021-06-15 00:20:03.542715,9
2021-06-15 00:25:03.402111,9
2021-06-15 00:30:06.245700,8
2021-06-15 00:35:05.664842,6
2021-06-15 00:40:08.671007,6
2021-06-15 00:45:07.446984,6
2021-06-15 00:50:21.444898,5
2021-06-15 00:55:07.932292,5
2021-06-15 01:00:07.010680,5
2021-06-15 01:05:06.828484,4
2021-06-15 01:10:07.832472,4
2021-06-15 01:15:08.105931,3
2021-06-15 01:20:06.661142,3
2021-06-15 01:25:07.614122,3
2021-06-15 01:30:04.753208,3
2021-06-15 01:35:07.410787,4
2021-06-15 01:40:07.566079,4
2021-06-15 01:45:08.724171,4
2021-06-15 01:50:07.372466,4
2021-06-15 01:55:06.509011,5
2021-06-15 02:00:04.390955,5
2021-06-15 02:05:06.140505,5
2021-06-15 02:10:06.830209,5
2021-06-15 02:15:05.297011,5
2021-06-15 02:20:04.448682,5
2021-06-15 02:25:06.457708,4
2021-06-15 02:30:08.111589,4
2021-06-15 02:35:02.901022,3
2021-06-15 02:40:02.842635,3
2021-06-15 02:45:02.901295,1
2021-06-15 02:50:02.287266,1
2021-06-15 02:55:02.019335,1
2021-06-15 03:00:02.032305,1
2021-06-15 03:05:03.512667,1
2021-06-15 03:10:07.505463,1
2021-06-15 03:15:07.171324,1
2021-06-15 03:20:07.237257,1
2021-06-15 03:25:07.331323,2
2021-06-15 03:30:07.387957,2
2021-06-15 03:35:07.936394,2
2021-06-15 03:40:04.084607,2
2021-06-15 03:45:05.502356,2
2021-06-15 03:50:08.040771,2
2021-06-15 03:55:06.321890,2
2021-06-15 04:00:05.585915,2
2021-06-15 04:05:06.737209,3
2021-06-15 04:10:04.800807,3
2021-06-15 04:15:05.295950,3
2021-06-15 04:20:05.271274,3
2021-06-15 04:25:02.027196,3
2021-06-15 04:30:02.154347,4
2021-06-15 04:35:07.255309,5
2021-06-15 04:40:06.964784,6
2021-06-15 04:45:06.402550,7
2021-06-15 04:50:02.761961,7
2021-06-15 04:55:05.190909,8
2021-06-15 05:00:03.382028,11
2021-06-15 05:05:12.090354,13
2021-06-15 05:10:06.503951,15
2021-06-15 05:15:04.542603,17
2021-06-15 05:20:03.557870,17
2021-06-15 05:25:03.932608,18
2021-06-15 05:30:02.967584,21
2021-06-15 05:35:03.370156,20
2021-06-15 05:40:03.633825,23
2021-06-15 05:45:05.522170,23
2021-06-15 05:50:06.753465,26
2021-06-15 05:55:06.646336,28
2021-06-15 06:00:06.482911,27
2021-06-15 06:05:06.711557,28
2021-06-15 06:10:02.878186,30
2021-06-15 06:15:03.179962,32
2021-06-15 06:20:03.470899,31
2021-06-15 06:25:02.076511,34
2021-06-15 06:30:03.795569,39
2021-06-15 06:35:06.780487,37
2021-06-15 06:40:07.003813,38
2021-06-15 06:45:03.872414,39
2021-06-15 06:50:05.800246,39
2021-06-15 06:55:03.998652,40
2021-06-15 07:00:03.971996,39
2021-06-15 07:05:03.973677,39
2021-06-15 07:10:06.089906,35
2021-06-15 07:15:02.963243,36
2021-06-15 07:20:03.248089,37
2021-06-15 07:25:01.760938,35
2021-06-15 07:30:03.420565,38
2021-06-15 07:35:07.253530,36
2021-06-15 07:40:06.950462,35
2021-06-15 07:45:03.231986,35
2021-06-15 07:50:04.056162,35
2021-06-15 07:55:04.284539,33
2021-06-15 08:00:05.778190,31
2021-06-15 08:05:04.390778,28
2021-06-15 08:10:06.862193,27
2021-06-15 08:15:04.542948,28
2021-06-15 08:20:08.394996,27
2021-06-15 08:25:04.941794,27
2021-06-15 08:30:05.487464,27
2021-06-15 08:35:06.472139,28
2021-06-15 08:40:04.269469,28
2021-06-15 08:45:04.054042,28
2021-06-15 08:50:03.328745,26
2021-06-15 08:55:04.271976,26
2021-06-15 09:00:03.924767,27
2021-06-15 09:05:05.045919,27
2021-06-15 09:10:05.399239,26
2021-06-15 09:15:03.847951,28
2021-06-15 09:20:05.248379,30
2021-06-15 09:25:03.585325,34
2021-06-15 09:30:03.912148,37
2021-06-15 09:35:08.104773,40
2021-06-15 09:40:05.025368,39
2021-06-15 09:45:03.656575,39
2021-06-15 09:50:04.947990,39
2021-06-15 09:55:04.943278,37
2021-06-15 10:00:07.548382,35
2021-06-15 10:05:07.030602,35
2021-06-15 10:10:06.887998,33
2021-06-15 10:15:04.281137,32
2021-06-15 10:20:07.284221,34
2021-06-15 10:25:06.548438,35
2021-06-15 10:30:16.451274,36
2021-06-15 10:35:07.699105,32
2021-06-15 10:40:08.635343,29
2021-06-15 10:45:05.853290,28
2021-06-15 10:50:04.750341,28
2021-06-15 10:55:05.370781,27
2021-06-15 11:00:06.586157,25
2021-06-15 11:05:06.672159,26
2021-06-15 11:10:06.463342,26
2021-06-15 11:15:03.801888,28
2021-06-15 11:20:06.722674,29
2021-06-15 11:25:03.958413,30
2021-06-15 11:30:03.073349,31
2021-06-15 11:35:07.640585,29
2021-06-15 11:40:07.946696,32
2021-06-15 11:45:07.649190,33
2021-06-15 11:50:07.837491,36
2021-06-15 11:55:05.396719,38
2021-06-15 12:00:04.239090,39
2021-06-15 12:05:04.465635,38
2021-06-15 12:10:06.574245,40
2021-06-15 12:15:03.929411,38
2021-06-15 12:20:03.098337,39
2021-06-15 12:25:04.849119,38
